path,tracked,git_status,category,recommended_action,destructive_action_permitted,notes
docs/reports/task_838_adapter_dry_run_governance_gate/task_838_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_839_controlled_backtest_go_no_go/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_839_controlled_backtest_go_no_go/task_839_controlled_backtest_go_no_go.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_839_controlled_backtest_go_no_go/task_839_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_840_backtest_harness_program/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_840_backtest_harness_program/gpt_review_task840_backtest_harness/gpt_chrome_review_packet.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_840_backtest_harness_program/subagent_packet_plan.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_840_backtest_harness_program/task_840_backtest_harness_program.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_840_backtest_harness_program/task_840_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_841_backtest_input_manifest_schema/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_841_backtest_input_manifest_schema/task_841_backtest_input_manifest_schema.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_841_backtest_input_manifest_schema/task_841_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_842_tradable_after_timestamp_contract/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_842_tradable_after_timestamp_contract/task_842_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_842_tradable_after_timestamp_contract/task_842_tradable_after_timestamp_contract.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_843_market_data_source_gate/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_843_market_data_source_gate/task_843_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_843_market_data_source_gate/task_843_market_data_source_gate.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_844_replay_config_contract/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_844_replay_config_contract/task_844_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_844_replay_config_contract/task_844_replay_config_contract.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_845_no_execution_dry_replay_harness/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_845_no_execution_dry_replay_harness/task_845_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_845_no_execution_dry_replay_harness/task_845_no_execution_dry_replay_harness.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_846_split_oos_cost_slippage_plan/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_846_split_oos_cost_slippage_plan/task_846_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_846_split_oos_cost_slippage_plan/task_846_split_oos_cost_slippage_plan.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_847_failure_decomposition_schema/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_847_failure_decomposition_schema/task_847_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_847_failure_decomposition_schema/task_847_failure_decomposition_schema.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_848_harness_artifact_audit_validator/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_848_harness_artifact_audit_validator/task_848_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_848_harness_artifact_audit_validator/task_848_harness_artifact_audit_validator.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_849_first_controlled_backtest_go_no_go/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_849_first_controlled_backtest_go_no_go/task_849_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_849_first_controlled_backtest_go_no_go/task_849_first_controlled_backtest_go_no_go.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_850_data_acquisition_certification_program/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_850_data_acquisition_certification_program/data_reuse_redownload_decision_tree.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_850_data_acquisition_certification_program/gpt_review_synthesis.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_850_data_acquisition_certification_program/subagent_packet_plan.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_850_data_acquisition_certification_program/task_850_data_acquisition_certification_program.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_850_data_acquisition_certification_program/task_850_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_851_dataset_requirement_contract/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_851_dataset_requirement_contract/task_851_dataset_requirement_contract.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_851_dataset_requirement_contract/task_851_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_852_existing_dataset_inventory_audit/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_852_existing_dataset_inventory_audit/task_852_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_852_existing_dataset_inventory_audit/task_852_existing_dataset_inventory_audit.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_853_canonical_market_data_manifest_schema/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_853_canonical_market_data_manifest_schema/task_853_canonical_market_data_manifest_schema.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_853_canonical_market_data_manifest_schema/task_853_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_854_daily_ohlcv_certification_decision/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_854_daily_ohlcv_certification_decision/task_854_daily_ohlcv_certification_decision.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_854_daily_ohlcv_certification_decision/task_854_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_855_intraday_15m_certification_decision/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_855_intraday_15m_certification_decision/task_855_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_855_intraday_15m_certification_decision/task_855_intraday_15m_certification_decision.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_856_microstructure_scope_decision/artifact_manifest.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_856_microstructure_scope_decision/task_856_decision.csv,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
docs/reports/task_856_microstructure_scope_decision/task_856_microstructure_scope_decision.md,true,tracked,task_report,KEEP_IF_TASK_CANONICAL,false,"Classification only; do not remove, move, or rewrite from this output."
