lifecycle_id,symbol,theme_id,entry_ts,split_name,source_event_available_flag,evidence_brain_state,economic_transmission_state,market_pricing_brain_state,portfolio_brain_state,review_decision_state,invalidation_condition,risk_budget_state,sizing_cap_reason,final_brain_state,final_brain_reason_codes,translator_output_is_action_flag,outcome_used_for_assignment_flag,future_price_used_for_assignment_flag,missing_source_used_as_negative_flag,macro_used_for_assignment_flag,real_capital_status,no_action_reason
TASK617|COIN|20251002T133000Z,COIN,crypto_fintech,2025-10-02 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|IBIT|20251002T133000Z,IBIT,crypto_fintech,2025-10-02 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MDB|20251002T133000Z,MDB,data_devops_software,2025-10-02 13:30:00+00:00,validation,1,evidence_needs_context,growth_funding_revenue_reinforcing,market_accepts_economic_path,distinct_driver_slot_leader_review,normal_size_review_candidate_not_approved,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,normal_review_budget_not_approved,not_approved_until_guardrail_passes,normal_size_review_candidate_not_approved__normal_review_budget_not_approved,review=normal_size_review_candidate_not_approved|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=normal_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PANW|20251002T133000Z,PANW,cybersecurity,2025-10-02 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RKLB|20251002T133000Z,RKLB,aerospace_defense_space,2025-10-02 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|SNOW|20251002T133000Z,SNOW,data_devops_software,2025-10-02 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MRVL|20251002T134500Z,MRVL,ai_semiconductors,2025-10-02 13:45:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GOOGL|20251002T140000Z,GOOGL,cloud_ai_platforms,2025-10-02 14:00:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HOOD|20251002T141500Z,HOOD,crypto_fintech,2025-10-02 14:15:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NET|20251002T164500Z,NET,cybersecurity,2025-10-02 16:45:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ZS|20251002T173000Z,ZS,cybersecurity,2025-10-02 17:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GD|20251002T174500Z,GD,aerospace_defense_space,2025-10-02 17:45:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|CEG|20251002T181500Z,CEG,power_grid_electrification,2025-10-02 18:15:00+00:00,validation,1,evidence_needs_context,growth_funding_revenue_reinforcing,market_accepts_economic_path,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_price_acceptance_breaks_or_theme_leadership_fades,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_price_acceptance_breaks_or_theme_leadership_fades|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|F|20251006T133000Z,F,ev_autonomy_mobility,2025-10-06 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|LMT|20251006T133000Z,LMT,aerospace_defense_space,2025-10-06 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MRVL|20251006T133000Z,MRVL,ai_semiconductors,2025-10-06 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NOC|20251006T133000Z,NOC,aerospace_defense_space,2025-10-06 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NVDA|20251006T133000Z,NVDA,ai_semiconductors,2025-10-06 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RTX|20251006T133000Z,RTX,aerospace_defense_space,2025-10-06 13:30:00+00:00,validation,1,evidence_needs_context,revenue_margin_reinforcing,market_pricing_needs_review,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|UBER|20251006T133000Z,UBER,ev_autonomy_mobility,2025-10-06 13:30:00+00:00,validation,1,evidence_needs_context,policy_demand_tailwind_with_company_link,market_acceptance_incomplete,slot_contender_needs_comparison,small_size_review_candidate_not_approved,invalid_if_evidence_cannot_be_tied_to_price_or_economics,small_review_budget_not_approved,not_approved_until_guardrail_passes,small_size_review_candidate_not_approved__small_review_budget_not_approved,review=small_size_review_candidate_not_approved|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=small_review_budget_not_approved|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
